Timestamp,Block Number,Event Type,Emotion,Valence,Movement Speed,Score
2025-05-22 21:50:49.671967,9,MOVEMENT,Neutral,-0.32428887,248.64190413532313,4
2025-05-22 21:50:49.738927,9,MOVEMENT,Neutral,-0.3664124,255.78305285909883,4
2025-05-22 21:50:49.805345,9,MOVEMENT,Neutral,-0.34138444,262.68281521335035,4
2025-05-22 21:50:49.872689,9,MOVEMENT,Neutral,-0.33550027,267.2700694116743,4
2025-05-22 21:50:49.936036,9,MOVEMENT,Neutral,-0.3892252,278.88772349620643,4
2025-05-22 21:50:50.005082,9,MOVEMENT,Neutral,-0.36489493,282.35328672120784,4
2025-05-22 21:50:50.072676,9,MOVEMENT,Neutral,-0.3613699,291.96700021372044,4
2025-05-22 21:50:50.139925,9,MOVEMENT,Neutral,-0.34047997,298.69842251717364,4
2025-05-22 21:50:50.210800,9,MOVEMENT,Neutral,-0.37108555,308.5401432006197,4
2025-05-22 21:50:50.306926,9,MOVEMENT,Neutral,-0.38220054,311.8891403340988,4
2025-05-22 21:50:50.372901,9,MOVEMENT,Neutral,-0.36904907,326.93959261910646,4
2025-05-22 21:50:50.439631,9,MOVEMENT,Neutral,-0.33057404,332.3605984206163,4
2025-05-22 21:50:50.506368,9,MOVEMENT,Neutral,-0.33354503,339.4387664202251,4
2025-05-22 21:50:50.572444,9,MOVEMENT,Neutral,-0.3658079,340.0097643627422,4
2025-05-22 21:50:50.639658,9,MOVEMENT,Neutral,-0.33909714,334.1646292694991,4
2025-05-22 21:50:50.707065,9,MOVEMENT,Neutral,-0.34404355,331.34409694167834,4
2025-05-22 21:50:50.773317,9,MOVEMENT,Neutral,-0.32576555,330.2185433261065,4
2025-05-22 21:50:50.839302,9,MOVEMENT,Neutral,-0.34642148,320.134411666238,4
2025-05-22 21:50:50.907174,9,DROP,Neutral,-0.31824324,0,5
2025-05-22 21:50:50.973277,9,DROP,Neutral,-0.29304376,0,5
2025-05-22 21:50:51.039256,9,DROP,Neutral,-0.27173063,0,5
2025-05-22 21:50:51.107010,9,DROP,Neutral,-0.31426924,0,5
2025-05-22 21:50:51.173717,9,DROP,Neutral,-0.4040838,0,5
2025-05-22 21:50:51.240105,9,DROP,Neutral,-0.36839324,0,5
2025-05-22 21:50:51.307046,9,DROP,Neutral,-0.38047487,0,5
2025-05-22 21:50:51.373358,9,DROP,Neutral,-0.3536681,0,5
2025-05-22 21:50:51.439392,9,DROP,Neutral,-0.35481375,0,5
2025-05-22 21:50:51.506612,9,DROP,Neutral,-0.33214414,0,5
2025-05-22 21:50:51.573395,9,DROP,Neutral,-0.3724739,0,5
2025-05-22 21:50:51.640355,9,DROP,Neutral,-0.35752538,0,5
2025-05-22 21:50:51.706849,9,DROP,Neutral,-0.3138635,0,5
2025-05-22 21:50:51.773420,9,DROP,Neutral,-0.34677902,0,5
2025-05-22 21:50:51.841290,9,DROP,Neutral,-0.36037552,0,5
2025-05-22 21:50:51.907871,9,DROP,Neutral,-0.3722914,0,5
2025-05-22 21:50:51.974152,10,MOVEMENT,Neutral,-0.38357097,0,5
