Timestamp,Letter,Emotion,Movement Speed,Avg Error Distance
2025-05-16 17:51:52,L,Neutral,198.76,33.25
2025-05-16 17:51:52,L,Neutral,349.75,33.19
2025-05-16 17:51:52,L,Neutral,388.51,33.13
2025-05-16 17:51:52,L,Neutral,335.80,33.08
2025-05-16 17:51:52,L,Neutral,266.24,33.05
2025-05-16 17:51:52,L,Neutral,297.00,33.03
2025-05-16 17:51:52,L,Neutral,193.78,33.03
2025-05-16 17:51:52,L,Neutral,251.96,33.02
2025-05-16 17:51:52,L,Neutral,288.96,33.00
2025-05-16 17:51:52,L,Neutral,107.61,32.98
2025-05-16 17:51:52,L,Neutral,211.17,32.93
2025-05-16 17:51:52,L,Neutral,435.51,32.86
2025-05-16 17:51:52,L,Neutral,285.13,32.78
2025-05-16 17:51:53,L,Neutral,370.30,32.72
2025-05-16 17:51:53,L,Neutral,351.64,32.67
2025-05-16 17:51:53,L,Neutral,277.63,32.64
2025-05-16 17:51:53,L,Neutral,331.64,32.63
2025-05-16 17:51:53,L,Neutral,457.73,32.62
2025-05-16 17:51:53,L,Neutral,359.54,32.59
2025-05-16 17:51:53,L,Neutral,190.05,32.56
2025-05-16 17:51:53,L,Neutral,211.34,32.51
2025-05-16 17:51:53,L,Neutral,323.86,32.44
2025-05-16 17:51:53,L,Neutral,497.46,32.39
2025-05-16 17:51:53,L,Neutral,292.38,32.35
2025-05-16 17:51:53,L,Neutral,323.55,32.33
2025-05-16 17:51:53,L,Neutral,189.91,32.33
2025-05-16 17:51:53,L,Neutral,284.00,32.32
2025-05-16 17:51:53,L,Neutral,361.43,32.30
2025-05-16 17:51:54,L,Neutral,207.25,32.26
2025-05-16 17:51:54,L,Neutral,108.91,32.22
2025-05-16 17:51:54,L,Neutral,295.63,32.17
2025-05-16 17:51:54,L,Neutral,253.51,32.13
2025-05-16 17:51:54,L,Neutral,211.40,32.10
2025-05-16 17:51:54,L,Neutral,158.63,32.07
2025-05-16 17:51:54,L,Neutral,81.64,32.06
2025-05-16 17:51:54,L,Neutral,111.22,32.04
2025-05-16 17:51:54,L,Neutral,59.88,32.03
2025-05-16 17:51:54,L,Neutral,33.72,32.02
2025-05-16 17:51:54,L,Neutral,21.67,32.01
